REGIAO:;N
UF:;AM
ESTACAO:;MAUES
CODIGO (WMO):;A122
LATITUDE:;-3,39888888
LONGITUDE:;-57,6736111
ALTITUDE:;35
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2010-01-01,0.97,1007.50,1007.84,1007.13,25.78,23.78,26.07,25.53,24.03,23.55,89.26,88.09,88.78,184.78,2.10,0.37
2010-01-02,0.00,1006.54,1006.88,1006.23,25.93,23.70,26.41,25.53,24.14,23.40,88.46,87.12,87.58,107.04,3.73,1.11
2010-01-03,0.58,1006.23,1006.49,1005.89,25.58,23.47,25.95,25.31,23.78,23.24,88.88,87.62,88.33,137.42,3.89,1.16
2010-01-04,0.73,1007.00,1007.37,1006.70,25.47,23.67,25.85,25.00,23.99,23.27,90.50,89.17,89.88,139.83,2.90,0.72
2010-01-05,0.03,1006.40,1006.71,1006.10,27.15,24.52,27.68,26.65,25.01,24.11,87.04,85.12,85.88,136.12,3.30,0.99
2010-01-06,0.56,1005.74,1006.10,1005.43,26.62,23.50,27.19,26.00,23.95,23.00,84.88,82.42,83.62,228.42,2.63,0.63
2010-01-07,0.01,1006.01,1006.33,1005.62,27.22,24.40,27.68,26.70,24.78,24.00,86.04,84.00,84.96,219.79,2.59,0.76
2010-01-08,0.31,1006.62,1006.99,1006.25,26.33,23.84,26.75,25.93,24.18,23.50,87.17,85.58,86.38,143.38,3.61,0.82
2010-01-09,0.31,1006.28,1006.60,1005.99,26.20,23.91,26.60,25.78,24.23,23.57,88.21,86.62,87.38,138.67,3.28,0.92
2010-01-10,0.14,1005.97,1006.27,1005.65,26.42,23.99,27.09,26.02,24.52,23.65,87.50,85.42,86.71,133.92,3.46,0.87
2010-01-11,1.43,1006.70,1007.00,1006.34,25.78,24.05,26.27,25.29,24.43,23.59,90.79,89.38,90.25,248.54,2.73,0.51
2010-01-12,0.33,1008.24,1008.57,1007.85,25.43,23.68,25.75,25.16,24.02,23.45,90.58,89.79,90.17,221.17,3.57,0.95
2010-01-13,0.13,1008.47,1008.76,1008.18,26.47,24.07,26.95,25.97,24.51,23.70,88.23,86.23,87.15,88.70,3.29,0.95
2010-01-14,1.36,1007.77,1008.14,1007.40,26.74,23.90,27.43,26.22,24.46,23.45,85.83,83.29,84.88,155.29,3.30,1.10
2010-01-15,0.52,1008.14,1008.49,1007.77,26.54,24.20,26.99,26.08,24.53,23.79,88.17,86.08,87.21,173.71,3.39,0.87
2010-01-16,0.65,1007.81,1008.18,1007.47,26.36,24.37,26.79,25.95,24.72,23.96,89.42,87.92,88.79,125.04,2.75,0.63
2010-01-17,0.67,1008.34,1008.63,1008.00,26.40,24.60,26.87,25.97,25.02,24.22,90.46,89.21,90.00,141.75,2.64,0.60
2010-01-18,0.53,1008.40,1008.78,1008.10,25.90,24.25,26.43,25.45,24.74,23.82,91.25,90.00,90.58,257.33,2.47,0.50
2010-01-19,0.00,1007.46,1007.81,1007.12,26.40,24.12,26.91,25.91,24.54,23.74,88.67,86.83,87.67,199.33,2.34,0.52
2010-01-20,0.01,1006.11,1006.48,1005.85,27.40,24.30,27.93,26.81,24.74,23.82,85.04,82.96,83.92,112.54,2.95,0.93
2010-01-21,0.00,1005.78,1006.06,1005.42,27.82,24.52,28.27,27.28,24.87,24.07,83.75,81.58,82.79,134.79,3.47,1.05
2010-01-22,1.54,1007.16,1007.51,1006.80,26.24,24.11,26.62,25.94,24.39,23.80,88.54,87.21,88.12,222.46,2.81,0.59
2010-01-23,0.28,1006.50,1006.85,1006.19,26.53,24.33,27.12,25.91,24.85,23.81,88.79,86.96,87.96,198.08,2.58,0.54
2010-01-24,0.18,1007.04,1007.36,1006.70,25.08,23.40,25.47,24.85,23.78,23.19,90.88,90.08,90.58,198.29,3.08,0.80
2010-01-25,0.07,1006.66,1006.98,1006.31,25.85,23.67,26.30,25.38,24.08,23.32,89.08,87.54,88.17,114.79,3.47,0.96
2010-01-26,0.06,1006.43,1006.79,1006.12,25.97,23.88,26.40,25.40,24.23,23.34,89.08,87.54,88.46,172.29,2.76,0.63
2010-01-27,0.63,1006.51,1006.85,1006.12,25.34,23.64,25.75,25.02,24.02,23.35,90.71,89.75,90.33,187.38,2.50,0.57
2010-01-28,0.00,1006.22,1006.55,1005.96,26.65,24.06,27.19,26.13,24.56,23.70,87.38,85.46,86.17,132.71,2.79,0.78
2010-01-29,0.07,1005.03,1005.35,1004.69,26.25,24.03,26.75,25.83,24.38,23.65,88.21,86.58,87.54,182.96,2.45,0.63
2010-01-30,1.07,1005.88,1006.18,1005.56,25.08,23.59,25.44,24.87,23.93,23.39,91.71,91.00,91.46,171.38,2.30,0.53
2010-01-31,0.04,1006.54,1006.88,1006.21,26.00,24.09,26.53,25.52,24.60,23.72,90.38,88.88,89.50,130.96,2.75,0.62
2010-02-01,0.05,1006.54,1006.89,1006.20,25.87,23.95,26.22,25.47,24.26,23.59,89.83,88.62,89.21,150.62,2.63,0.72
2010-02-02,0.13,1005.83,1006.16,1005.53,26.59,24.65,27.06,26.18,25.05,24.28,89.88,88.38,89.12,133.12,3.16,0.97
2010-02-03,0.01,1005.55,1005.86,1005.25,27.00,24.62,27.60,26.47,25.18,24.22,87.88,86.33,87.12,98.50,3.95,1.05
2010-02-04,0.01,1005.42,1005.72,1005.13,27.83,24.58,28.30,27.31,24.98,24.24,84.42,82.29,83.29,129.00,3.35,0.93
2010-02-05,0.04,1004.95,1005.26,1004.66,27.68,24.77,28.15,27.13,25.12,24.36,85.67,83.38,84.62,136.58,2.05,0.56
2010-02-06,0.16,1004.70,1005.02,1004.35,27.01,24.75,27.52,26.64,25.18,24.43,88.25,86.71,87.62,139.92,2.96,0.69
2010-02-07,0.24,1006.12,1006.45,1005.75,26.18,24.51,26.38,26.00,24.65,24.29,90.83,89.92,90.67,210.58,1.91,0.33
2010-02-08,0.02,1006.63,1006.94,1006.35,26.24,24.32,26.64,25.88,24.66,24.01,89.96,88.83,89.29,120.42,2.48,0.53
2010-02-09,0.00,1004.80,1005.17,1004.51,26.74,24.37,27.26,26.33,24.85,24.08,88.17,86.46,87.17,130.67,3.11,0.85
2010-02-10,0.98,1005.40,1005.65,1005.07,24.99,23.26,25.31,24.79,23.55,23.05,90.50,89.58,90.17,200.33,3.48,0.83
2010-02-11,0.03,1004.71,1004.98,1004.44,25.47,23.72,25.81,25.08,24.04,23.44,90.96,89.75,90.21,152.12,2.92,0.81
2010-02-12,1.20,1005.85,1006.16,1005.49,25.61,23.94,25.95,25.35,24.25,23.70,91.00,89.96,90.50,152.21,2.96,0.81
2010-02-13,0.01,1006.18,1006.47,1005.93,26.13,24.10,26.48,25.79,24.41,23.80,89.33,88.12,88.71,101.83,3.33,0.84
2010-02-14,0.08,1006.28,1006.66,1005.95,26.94,24.36,27.36,26.44,24.77,23.97,87.21,85.67,86.25,97.67,3.93,0.93
2010-02-15,0.00,1005.93,1006.22,1005.61,27.28,23.24,27.86,26.76,23.67,22.86,80.88,78.17,79.46,122.17,3.82,1.04
2010-02-16,0.31,1005.72,1006.01,1005.42,26.59,23.95,27.06,26.25,24.30,23.59,86.12,84.46,85.58,110.29,3.27,0.78
